row_id,source_row_id,order_id,user_id,product_category,payment_method,order_status,quantity,unit_price,discount,total_amount,order_time,pay_time
orders-row-0000210,ord-0000210,ord-0000210,user-00210,electronics,bank_transfer,paid,4,15.300000,0.100000,55.080000,1700018900,1700018960
orders-row-0000211,ord-0000211,ord-0000211,user-00211,books,wallet,pending,1,16.900000,0.050000,16.050000,1700018990,1700019063
orders-row-0000212,ord-0000212,ord-0000212,user-00212,grocery,card,shipped,3,18.400000,0.000000,55.200000,1700019080,1700019166
orders-row-0000213,ord-0000213,ord-0000213,user-00213,apparel,paypal,refunded,5,20.300000,0.150000,86.270000,1700019170,1700019269
orders-row-0000214,ord-0000214,ord-0000214,user-00214,home,bank_transfer,completed,2,22.500000,0.100000,40.500000,1700019260,1700019372
orders-row-0000215,ord-0000215,ord-0000215,user-00215,sports,wallet,paid,4,23.700000,0.050000,90.060000,1700019350,1700019475
orders-row-0000216,ord-0000216,ord-0000216,user-00216,electronics,card,pending,1,25.300000,0.000000,25.300000,1700019440,1700019578
orders-row-0000217,ord-0000217,ord-0000217,user-00217,books,paypal,shipped,3,27.200000,0.150000,69.360000,1700019530,1700019681
orders-row-0000218,ord-0000218,ord-0000218,user-00218,grocery,bank_transfer,refunded,5,28.700000,0.100000,129.150000,1700019620,1700019784
orders-row-0000219,ord-0000219,ord-0000219,user-00219,apparel,wallet,completed,2,30.600000,0.050000,58.140000,1700019710,1700019887
orders-row-0000220,ord-0000220,ord-0000220,user-00220,home,card,paid,4,32.200000,0.000000,128.800000,1700019800,1700019990
orders-row-0000221,ord-0000221,ord-0000221,user-00221,sports,paypal,pending,1,34.500000,0.150000,29.320000,1700019890,1700020093
orders-row-0000222,ord-0000222,ord-0000222,user-00222,electronics,bank_transfer,shipped,3,35.700000,0.100000,96.390000,1700019980,1700020196
orders-row-0000223,ord-0000223,ord-0000223,user-00223,books,wallet,refunded,5,38.000000,0.050000,180.500000,1700020070,1700020299
orders-row-0000224,ord-0000224,ord-0000224,user-00224,grocery,card,completed,2,39.500000,0.000000,79.000000,1700020160,1700020402
orders-row-0000225,ord-0000225,ord-0000225,user-00225,apparel,paypal,paid,4,41.300000,0.150000,140.420000,1700020250,1700020505
orders-row-0000226,ord-0000226,ord-0000226,user-00226,home,bank_transfer,pending,1,42.400000,0.100000,38.160000,1700020340,1700020608
orders-row-0000227,ord-0000227,ord-0000227,user-00227,sports,wallet,shipped,3,44.100000,0.050000,125.690000,1700020430,1700020711
orders-row-0000228,ord-0000228,ord-0000228,user-00228,electronics,card,refunded,5,46.500000,0.000000,232.500000,1700020520,1700020814
orders-row-0000229,ord-0000229,ord-0000229,user-00229,books,paypal,completed,2,48.000000,0.150000,81.600000,1700020610,1700020917
orders-row-0000230,ord-0000230,ord-0000230,user-00230,grocery,bank_transfer,paid,4,49.900000,0.100000,179.640000,1700020700,1700021020
orders-row-0000231,ord-0000231,ord-0000231,user-00231,apparel,wallet,pending,1,51.500000,0.050000,48.920000,1700020790,1700021123
orders-row-0000232,ord-0000232,ord-0000232,user-00232,home,card,shipped,3,52.800000,0.000000,158.400000,1700020880,1700021226
orders-row-0000233,ord-0000233,ord-0000233,user-00233,sports,paypal,refunded,5,54.400000,0.150000,231.200000,1700020970,1700021329
orders-row-0000234,ord-0000234,ord-0000234,user-00234,electronics,bank_transfer,completed,2,56.700000,0.100000,102.060000,1700021060,1700021432
orders-row-0000235,ord-0000235,ord-0000235,user-00235,books,wallet,paid,4,58.200000,0.050000,221.160000,1700021150,1700021535
orders-row-0000236,ord-0000236,ord-0000236,user-00236,grocery,card,pending,1,59.600000,0.000000,59.600000,1700021240,1700021638
orders-row-0000237,ord-0000237,ord-0000237,user-00237,apparel,paypal,shipped,3,61.200000,0.150000,156.060000,1700021330,1700021741
orders-row-0000238,ord-0000238,ord-0000238,user-00238,home,bank_transfer,refunded,5,63.000000,0.100000,283.500000,1700021420,1700021844
orders-row-0000239,ord-0000239,ord-0000239,user-00239,sports,wallet,completed,2,65.000000,0.050000,123.500000,1700021510,1700021947
orders-row-0000240,ord-0000240,ord-0000240,user-00240,electronics,card,paid,4,66.100000,0.000000,264.400000,1700021600,1700022050
orders-row-0000241,ord-0000241,ord-0000241,user-00241,books,paypal,pending,1,68.500000,0.150000,58.230000,1700021690,1700022153
orders-row-0000242,ord-0000242,ord-0000242,user-00242,grocery,bank_transfer,shipped,3,70.000000,0.100000,189.000000,1700021780,1700022256
orders-row-0000243,ord-0000243,ord-0000243,user-00243,apparel,wallet,refunded,5,72.000000,0.050000,342.000000,1700021870,1700022359
orders-row-0000244,ord-0000244,ord-0000244,user-00244,home,card,completed,2,73.300000,0.000000,146.600000,1700021960,1700022462
orders-row-0000245,ord-0000245,ord-0000245,user-00245,sports,paypal,paid,4,75.100000,0.150000,255.340000,1700022050,1700022565
orders-row-0000246,ord-0000246,ord-0000246,user-00246,electronics,bank_transfer,pending,1,76.400000,0.100000,68.760000,1700022140,1700022668
orders-row-0000247,ord-0000247,ord-0000247,user-00247,books,wallet,shipped,3,8.300000,0.050000,23.660000,1700022230,1700022771
orders-row-0000248,ord-0000248,ord-0000248,user-00248,grocery,card,refunded,5,10.000000,0.000000,50.000000,1700022320,1700022874
orders-row-0000249,ord-0000249,ord-0000249,user-00249,apparel,paypal,completed,2,11.700000,0.150000,19.890000,1700022410,1700022977
orders-row-0000250,ord-0000250,ord-0000250,user-00000,home,bank_transfer,paid,4,13.800000,0.100000,49.680000,1700022500,1700023080
orders-row-0000251,ord-0000251,ord-0000251,user-00001,sports,wallet,pending,1,14.900000,0.050000,14.150000,1700022590,1700023183
orders-row-0000252,ord-0000252,ord-0000252,user-00002,electronics,card,shipped,3,16.900000,0.000000,50.700000,1700022680,1700023286
orders-row-0000253,ord-0000253,ord-0000253,user-00003,books,paypal,refunded,5,19.000000,0.150000,80.750000,1700022770,1700023389
orders-row-0000254,ord-0000254,ord-0000254,user-00004,grocery,bank_transfer,completed,2,20.000000,0.100000,36.000000,1700022860,1700023492
orders-row-0000255,ord-0000255,ord-0000255,user-00005,apparel,wallet,paid,4,22.200000,0.050000,84.360000,1700022950,1700023595
orders-row-0000256,ord-0000256,ord-0000256,user-00006,home,card,pending,1,23.300000,0.000000,23.300000,1700023040,1700023698
orders-row-0000257,ord-0000257,ord-0000257,user-00007,sports,paypal,shipped,3,25.400000,0.150000,64.770000,1700023130,1700023801
orders-row-0000258,ord-0000258,ord-0000258,user-00008,electronics,bank_transfer,refunded,5,27.400000,0.100000,123.300000,1700023220,1700023904
orders-row-0000259,ord-0000259,ord-0000259,user-00009,books,wallet,completed,2,29.200000,0.050000,55.480000,1700023310,1700024007
orders-row-0000260,ord-0000260,ord-0000260,user-00010,grocery,card,paid,4,30.000000,0.000000,120.000000,1700023400,1700024110
orders-row-0000261,ord-0000261,ord-0000261,user-00011,apparel,paypal,pending,1,32.600000,0.150000,27.710000,1700023490,1700024213
orders-row-0000262,ord-0000262,ord-0000262,user-00012,home,bank_transfer,shipped,3,33.600000,0.100000,90.720000,1700023580,1700024316
orders-row-0000263,ord-0000263,ord-0000263,user-00013,sports,wallet,refunded,5,35.200000,0.050000,167.200000,1700023670,1700024419
orders-row-0000264,ord-0000264,ord-0000264,user-00014,electronics,card,completed,2,37.300000,0.000000,74.600000,1700023760,1700024522
orders-row-0000265,ord-0000265,ord-0000265,user-00015,books,paypal,paid,4,39.100000,0.150000,132.940000,1700023850,1700024625
orders-row-0000266,ord-0000266,ord-0000266,user-00016,grocery,bank_transfer,pending,1,40.400000,0.100000,36.360000,1700023940,1700024728
orders-row-0000267,ord-0000267,ord-0000267,user-00017,apparel,wallet,shipped,3,42.000000,0.050000,119.700000,1700024030,1700024831
orders-row-0000268,ord-0000268,ord-0000268,user-00018,home,card,refunded,5,44.300000,0.000000,221.500000,1700024120,1700024934
orders-row-0000269,ord-0000269,ord-0000269,user-00019,sports,paypal,completed,2,45.900000,0.150000,78.030000,1700024210,1700025037
orders-row-0000270,ord-0000270,ord-0000270,user-00020,electronics,bank_transfer,paid,4,47.400000,0.100000,170.640000,1700024300,1700025140
orders-row-0000271,ord-0000271,ord-0000271,user-00021,books,wallet,pending,1,48.900000,0.050000,46.450000,1700024390,1700025243
orders-row-0000272,ord-0000272,ord-0000272,user-00022,grocery,card,shipped,3,51.300000,0.000000,153.900000,1700024480,1700025346
orders-row-0000273,ord-0000273,ord-0000273,user-00023,apparel,paypal,refunded,5,52.600000,0.150000,223.550000,1700024570,1700025449
orders-row-0000274,ord-0000274,ord-0000274,user-00024,home,bank_transfer,completed,2,54.500000,0.100000,98.100000,1700024660,1700025552
orders-row-0000275,ord-0000275,ord-0000275,user-00025,sports,wallet,paid,4,55.500000,0.050000,210.900000,1700024750,1700025655
orders-row-0000276,ord-0000276,ord-0000276,user-00026,electronics,card,pending,1,57.900000,0.000000,57.900000,1700024840,1700025758
orders-row-0000277,ord-0000277,ord-0000277,user-00027,books,paypal,shipped,3,59.300000,0.150000,151.210000,1700024930,1700024961
orders-row-0000278,ord-0000278,ord-0000278,user-00028,grocery,bank_transfer,refunded,5,61.100000,0.100000,274.950000,1700025020,1700025064
orders-row-0000279,ord-0000279,ord-0000279,user-00029,apparel,wallet,completed,2,62.800000,0.050000,119.320000,1700025110,1700025167
orders-row-0000280,ord-0000280,ord-0000280,user-00030,home,card,paid,4,64.900000,0.000000,259.600000,1700025200,1700025270
orders-row-0000281,ord-0000281,ord-0000281,user-00031,sports,paypal,pending,1,66.200000,0.150000,56.270000,1700025290,1700025373
orders-row-0000282,ord-0000282,ord-0000282,user-00032,electronics,bank_transfer,shipped,3,67.800000,0.100000,183.060000,1700025380,1700025476
orders-row-0000283,ord-0000283,ord-0000283,user-00033,books,wallet,refunded,5,69.400000,0.050000,329.650000,1700025470,1700025579
orders-row-0000284,ord-0000284,ord-0000284,user-00034,grocery,card,completed,2,71.100000,0.000000,142.200000,1700025560,1700025682
orders-row-0000285,ord-0000285,ord-0000285,user-00035,apparel,paypal,paid,4,73.000000,0.150000,248.200000,1700025650,1700025785
orders-row-0000286,ord-0000286,ord-0000286,user-00036,home,bank_transfer,pending,1,74.800000,0.100000,67.320000,1700025740,1700025888
orders-row-0000287,ord-0000287,ord-0000287,user-00037,sports,wallet,shipped,3,76.600000,0.050000,218.310000,1700025830,1700025991
orders-row-0000288,ord-0000288,ord-0000288,user-00038,electronics,card,refunded,5,8.300000,0.000000,41.500000,1700025920,1700026094
orders-row-0000289,ord-0000289,ord-0000289,user-00039,books,paypal,completed,2,10.100000,0.150000,17.170000,1700026010,1700026197
orders-row-0000290,ord-0000290,ord-0000290,user-00040,grocery,bank_transfer,paid,4,11.100000,0.100000,39.960000,1700026100,1700026300
orders-row-0000291,ord-0000291,ord-0000291,user-00041,apparel,wallet,pending,1,13.500000,0.050000,12.820000,1700026190,1700026403
orders-row-0000292,ord-0000292,ord-0000292,user-00042,home,card,shipped,3,14.500000,0.000000,43.500000,1700026280,1700026506
orders-row-0000293,ord-0000293,ord-0000293,user-00043,sports,paypal,refunded,5,16.900000,0.150000,71.830000,1700026370,1700026609
orders-row-0000294,ord-0000294,ord-0000294,user-00044,electronics,bank_transfer,completed,2,18.300000,0.100000,32.940000,1700026460,1700026712
orders-row-0000295,ord-0000295,ord-0000295,user-00045,books,wallet,paid,4,19.900000,0.050000,75.620000,1700026550,1700026815
orders-row-0000296,ord-0000296,ord-0000296,user-00046,grocery,card,pending,1,21.200000,0.000000,21.200000,1700026640,1700026918
orders-row-0000297,ord-0000297,ord-0000297,user-00047,apparel,paypal,shipped,3,22.900000,0.150000,58.390000,1700026730,1700027021
orders-row-0000298,ord-0000298,ord-0000298,user-00048,home,bank_transfer,refunded,5,24.800000,0.100000,111.600000,1700026820,1700027124
orders-row-0000299,ord-0000299,ord-0000299,user-00049,sports,wallet,completed,2,26.400000,0.050000,50.160000,1700026910,1700027227
orders-row-0000300,ord-0000300,ord-0000300,user-00050,electronics,card,paid,4,28.400000,0.000000,113.600000,1700027000,1700027330
orders-row-0000301,ord-0000301,ord-0000301,user-00051,books,paypal,pending,1,29.800000,0.150000,25.330000,1700027090,1700027433
orders-row-0000302,ord-0000302,ord-0000302,user-00052,grocery,bank_transfer,shipped,3,32.300000,0.100000,87.210000,1700027180,1700027536
orders-row-0000303,ord-0000303,ord-0000303,user-00053,apparel,wallet,refunded,5,33.900000,0.050000,161.030000,1700027270,1700027639
orders-row-0000304,ord-0000304,ord-0000304,user-00054,home,card,completed,2,35.500000,0.000000,71.000000,1700027360,1700027742
orders-row-0000305,ord-0000305,ord-0000305,user-00055,sports,paypal,paid,4,36.600000,0.150000,124.440000,1700027450,1700027845
orders-row-0000306,ord-0000306,ord-0000306,user-00056,electronics,bank_transfer,pending,1,39.000000,0.100000,35.100000,1700027540,1700027948
orders-row-0000307,ord-0000307,ord-0000307,user-00057,books,wallet,shipped,3,39.900000,0.050000,113.710000,1700027630,1700028051
orders-row-0000308,ord-0000308,ord-0000308,user-00058,grocery,card,refunded,5,42.000000,0.000000,210.000000,1700027720,1700028154
orders-row-0000309,ord-0000309,ord-0000309,user-00059,apparel,paypal,completed,2,43.700000,0.150000,74.290000,1700027810,1700028257
orders-row-0000310,ord-0000310,ord-0000310,user-00060,home,bank_transfer,paid,4,45.400000,0.100000,163.440000,1700027900,1700028360
orders-row-0000311,ord-0000311,ord-0000311,user-00061,sports,wallet,pending,1,47.200000,0.050000,44.840000,1700027990,1700028463
orders-row-0000312,ord-0000312,ord-0000312,user-00062,electronics,card,shipped,3,49.000000,0.000000,147.000000,1700028080,1700028566
orders-row-0000313,ord-0000313,ord-0000313,user-00063,books,paypal,refunded,5,50.100000,0.150000,212.920000,1700028170,1700028669
orders-row-0000314,ord-0000314,ord-0000314,user-00064,grocery,bank_transfer,completed,2,52.200000,0.100000,93.960000,1700028260,1700028772
orders-row-0000315,ord-0000315,ord-0000315,user-00065,apparel,wallet,paid,4,54.200000,0.050000,205.960000,1700028350,1700028875
orders-row-0000316,ord-0000316,ord-0000316,user-00066,home,card,pending,1,55.300000,0.000000,55.300000,1700028440,1700028978
orders-row-0000317,ord-0000317,ord-0000317,user-00067,sports,paypal,shipped,3,56.900000,0.150000,145.090000,1700028530,1700029081
orders-row-0000318,ord-0000318,ord-0000318,user-00068,electronics,bank_transfer,refunded,5,58.900000,0.100000,265.050000,1700028620,1700029184
orders-row-0000319,ord-0000319,ord-0000319,user-00069,books,wallet,completed,2,60.600000,0.050000,115.140000,1700028710,1700029287
orders-row-0000320,ord-0000320,ord-0000320,user-00070,grocery,card,paid,4,62.200000,0.000000,248.800000,1700028800,1700029390
orders-row-0000321,ord-0000321,ord-0000321,user-00071,apparel,paypal,pending,1,63.700000,0.150000,54.150000,1700028890,1700029493
orders-row-0000322,ord-0000322,ord-0000322,user-00072,home,bank_transfer,shipped,3,66.000000,0.100000,178.200000,1700028980,1700029596
orders-row-0000323,ord-0000323,ord-0000323,user-00073,sports,wallet,refunded,5,67.800000,0.050000,322.050000,1700029070,1700029699
orders-row-0000324,ord-0000324,ord-0000324,user-00074,electronics,card,completed,2,69.700000,0.000000,139.400000,1700029160,1700029802
orders-row-0000325,ord-0000325,ord-0000325,user-00075,books,paypal,paid,4,71.400000,0.150000,242.760000,1700029250,1700029905
orders-row-0000326,ord-0000326,ord-0000326,user-00076,grocery,bank_transfer,pending,1,73.100000,0.100000,65.790000,1700029340,1700030008
orders-row-0000327,ord-0000327,ord-0000327,user-00077,apparel,wallet,shipped,3,74.600000,0.050000,212.610000,1700029430,1700030111
orders-row-0000328,ord-0000328,ord-0000328,user-00078,home,card,refunded,5,76.200000,0.000000,381.000000,1700029520,1700030214
orders-row-0000329,ord-0000329,ord-0000329,user-00079,sports,paypal,completed,2,77.300000,0.150000,131.410000,1700029610,1700030317
orders-row-0000330,ord-0000330,ord-0000330,user-00080,electronics,bank_transfer,paid,4,9.000000,0.100000,32.400000,1700029700,1700030420
orders-row-0000331,ord-0000331,ord-0000331,user-00081,books,wallet,pending,1,11.400000,0.050000,10.830000,1700029790,1700030523
orders-row-0000332,ord-0000332,ord-0000332,user-00082,grocery,card,shipped,3,12.800000,0.000000,38.400000,1700029880,1700030626
orders-row-0000333,ord-0000333,ord-0000333,user-00083,apparel,paypal,refunded,5,14.600000,0.150000,62.050000,1700029970,1700030729
orders-row-0000334,ord-0000334,ord-0000334,user-00084,home,bank_transfer,completed,2,16.700000,0.100000,30.060000,1700030060,1700030832
orders-row-0000335,ord-0000335,ord-0000335,user-00085,sports,wallet,paid,4,17.800000,0.050000,67.640000,1700030150,1700030935
orders-row-0000336,ord-0000336,ord-0000336,user-00086,electronics,card,pending,1,19.900000,0.000000,19.900000,1700030240,1700031038
orders-row-0000337,ord-0000337,ord-0000337,user-00087,books,paypal,shipped,3,21.000000,0.150000,53.550000,1700030330,1700031141
orders-row-0000338,ord-0000338,ord-0000338,user-00088,grocery,bank_transfer,refunded,5,23.400000,0.100000,105.300000,1700030420,1700031244
orders-row-0000339,ord-0000339,ord-0000339,user-00089,apparel,wallet,completed,2,24.700000,0.050000,46.930000,1700030510,1700031347
orders-row-0000340,ord-0000340,ord-0000340,user-00090,home,card,paid,4,26.100000,0.000000,104.400000,1700030600,1700031450
orders-row-0000341,ord-0000341,ord-0000341,user-00091,sports,paypal,pending,1,28.100000,0.150000,23.890000,1700030690,1700031553
