row_id,source_row_id,log_id,user_id,device_type,os,app_version,event_type,session_duration,bytes_sent,bytes_received,login_time,logout_time,is_success
logs-row-0000221,log-0000221,log-0000221,user-00021,laptop,iOS,2.5.1,purchase,671,2251,8977,1800016575,1800017246,1
logs-row-0000222,log-0000222,log-0000222,user-00022,desktop,iOS,2.5.0,login_failed,45,2282,9014,1800016650,1800016695,0
logs-row-0000223,log-0000223,log-0000223,user-00023,tablet,iOS,2.4.1,view,702,2313,9051,1800016725,1800017427,1
logs-row-0000224,log-0000224,log-0000224,user-00024,phone,iOS,2.4.0,logout,728,2344,9088,1800016800,1800017528,1
logs-row-0000225,log-0000225,log-0000225,user-00025,laptop,iOS,2.5.1,login,747,2375,9125,1800016875,1800017622,1
logs-row-0000226,log-0000226,log-0000226,user-00026,desktop,iOS,2.5.0,purchase,765,2406,9162,1800016950,1800017715,1
logs-row-0000227,log-0000227,log-0000227,user-00027,tablet,iOS,2.4.1,login_failed,45,2437,9199,1800017025,1800017070,0
logs-row-0000228,log-0000228,log-0000228,user-00028,phone,iOS,2.4.0,view,804,2468,9236,1800017100,1800017904,1
logs-row-0000229,log-0000229,log-0000229,user-00029,laptop,iOS,2.5.1,logout,821,2499,9273,1800017175,1800017996,1
logs-row-0000230,log-0000230,log-0000230,user-00030,desktop,iOS,2.5.0,login,836,2530,9310,1800017250,1800018086,1
logs-row-0000231,log-0000231,log-0000231,user-00031,tablet,iOS,2.4.1,purchase,857,2561,9347,1800017325,1800018182,1
logs-row-0000232,log-0000232,log-0000232,user-00032,phone,iOS,2.4.0,login_failed,45,2592,9384,1800017400,1800017445,0
logs-row-0000233,log-0000233,log-0000233,user-00033,laptop,iOS,2.5.1,view,899,2623,9421,1800017475,1800018374,1
logs-row-0000234,log-0000234,log-0000234,user-00034,desktop,iOS,2.5.0,logout,913,2654,9458,1800017550,1800018463,1
logs-row-0000235,log-0000235,log-0000235,user-00035,tablet,iOS,2.4.1,login,932,2685,9495,1800017625,1800018557,1
logs-row-0000236,log-0000236,log-0000236,user-00036,phone,iOS,2.4.0,purchase,954,2716,9532,1800017700,1800018654,1
logs-row-0000237,log-0000237,log-0000237,user-00037,laptop,iOS,2.5.1,login_failed,11,2747,9569,1800017775,1800017786,0
logs-row-0000238,log-0000238,log-0000238,user-00038,desktop,iOS,2.5.0,view,87,2778,9606,1800017850,1800017937,1
logs-row-0000239,log-0000239,log-0000239,user-00039,tablet,iOS,2.4.1,logout,106,2809,9643,1800017925,1800018031,1
logs-row-0000240,log-0000240,log-0000240,user-00040,phone,iOS,2.4.0,login,125,2840,9680,1800018000,1800018125,1
logs-row-0000241,log-0000241,log-0000241,user-00041,laptop,iOS,2.5.1,purchase,151,2871,9717,1800018075,1800018226,1
logs-row-0000242,log-0000242,log-0000242,user-00042,desktop,iOS,2.5.0,login_failed,45,2902,9754,1800018150,1800018195,0
logs-row-0000243,log-0000243,log-0000243,user-00043,tablet,iOS,2.4.1,view,187,2933,9791,1800018225,1800018412,1
logs-row-0000244,log-0000244,log-0000244,user-00044,phone,iOS,2.4.0,logout,208,2964,9828,1800018300,1800018508,1
logs-row-0000245,log-0000245,log-0000245,user-00045,laptop,iOS,2.5.1,login,226,2995,9865,1800018375,1800018601,1
logs-row-0000246,log-0000246,log-0000246,user-00046,desktop,iOS,2.5.0,purchase,245,3026,9902,1800018450,1800018695,1
logs-row-0000247,log-0000247,log-0000247,user-00047,tablet,iOS,2.4.1,login_failed,45,3057,9939,1800018525,1800018570,0
logs-row-0000248,log-0000248,log-0000248,user-00048,phone,iOS,2.4.0,view,283,3088,9976,1800018600,1800018883,1
logs-row-0000249,log-0000249,log-0000249,user-00049,laptop,iOS,2.5.1,logout,302,3119,10013,1800018675,1800018977,1
logs-row-0000250,log-0000250,log-0000250,user-00050,desktop,iOS,2.5.0,login,315,3150,10050,1800018750,1800019065,1
logs-row-0000251,log-0000251,log-0000251,user-00051,tablet,iOS,2.4.1,purchase,337,3181,10087,1800018825,1800019162,1
logs-row-0000252,log-0000252,log-0000252,user-00052,phone,iOS,2.4.0,login_failed,45,3212,10124,1800018900,1800018945,0
logs-row-0000253,log-0000253,log-0000253,user-00053,laptop,iOS,2.5.1,view,377,3243,10161,1800018975,1800019352,1
logs-row-0000254,log-0000254,log-0000254,user-00054,desktop,iOS,2.5.0,logout,397,3274,10198,1800019050,1800019447,1
logs-row-0000255,log-0000255,log-0000255,user-00055,tablet,iOS,2.4.1,login,414,3305,10235,1800019125,1800019539,1
logs-row-0000256,log-0000256,log-0000256,user-00056,phone,iOS,2.4.0,purchase,432,3336,10272,1800019200,1800019632,1
logs-row-0000257,log-0000257,log-0000257,user-00057,laptop,iOS,2.5.1,login_failed,45,3367,10309,1800019275,1800019320,0
logs-row-0000258,log-0000258,log-0000258,user-00058,desktop,iOS,2.5.0,view,467,3398,10346,1800019350,1800019817,1
logs-row-0000259,log-0000259,log-0000259,user-00059,tablet,iOS,2.4.1,logout,490,3429,10383,1800019425,1800019915,1
logs-row-0000260,log-0000260,log-0000260,user-00060,phone,iOS,2.4.0,login,506,3460,10420,1800019500,1800020006,1
logs-row-0000261,log-0000261,log-0000261,user-00061,laptop,iOS,2.5.1,purchase,526,3491,10457,1800019575,1800020101,1
logs-row-0000262,log-0000262,log-0000262,user-00062,desktop,iOS,2.5.0,login_failed,45,3522,10494,1800019650,1800019695,0
logs-row-0000263,log-0000263,log-0000263,user-00063,tablet,iOS,2.4.1,view,565,3553,10531,1800019725,1800020290,1
logs-row-0000264,log-0000264,log-0000264,user-00064,phone,iOS,2.4.0,logout,586,3584,10568,1800019800,1800020386,1
logs-row-0000265,log-0000265,log-0000265,user-00065,laptop,iOS,2.5.1,login,607,3615,10605,1800019875,1800020482,1
logs-row-0000266,log-0000266,log-0000266,user-00066,desktop,iOS,2.5.0,purchase,622,3646,10642,1800019950,1800020572,1
logs-row-0000267,log-0000267,log-0000267,user-00067,tablet,iOS,2.4.1,login_failed,45,3677,10679,1800020025,1800020070,0
logs-row-0000268,log-0000268,log-0000268,user-00068,phone,iOS,2.4.0,view,658,3708,10716,1800020100,1800020758,1
logs-row-0000269,log-0000269,log-0000269,user-00069,laptop,iOS,2.5.1,logout,677,3739,10753,1800020175,1800020852,1
logs-row-0000270,log-0000270,log-0000270,user-00070,desktop,iOS,2.5.0,login,698,3770,10790,1800020250,1800020948,1
logs-row-0000271,log-0000271,log-0000271,user-00071,tablet,iOS,2.4.1,purchase,721,3801,10827,1800020325,1800021046,1
logs-row-0000272,log-0000272,log-0000272,user-00072,phone,iOS,2.4.0,login_failed,45,3832,10864,1800020400,1800020445,0
logs-row-0000273,log-0000273,log-0000273,user-00073,laptop,iOS,2.5.1,view,756,3863,10901,1800020475,1800021231,1
logs-row-0000274,log-0000274,log-0000274,user-00074,desktop,iOS,2.5.0,logout,774,3894,10938,1800020550,1800021324,1
logs-row-0000275,log-0000275,log-0000275,user-00075,tablet,iOS,2.4.1,login,791,3925,10975,1800020625,1800021416,1
logs-row-0000276,log-0000276,log-0000276,user-00076,phone,iOS,2.4.0,purchase,813,3956,11012,1800020700,1800021513,1
logs-row-0000277,log-0000277,log-0000277,user-00077,laptop,iOS,2.5.1,login_failed,45,3987,11049,1800020775,1800020820,0
logs-row-0000278,log-0000278,log-0000278,user-00078,desktop,iOS,2.5.0,view,849,4018,11086,1800020850,1800021699,1
logs-row-0000279,log-0000279,log-0000279,user-00079,tablet,iOS,2.4.1,logout,872,4049,11123,1800020925,1800021797,1
logs-row-0000280,log-0000280,log-0000280,user-00080,phone,iOS,2.4.0,login,889,4080,11160,1800021000,1800021889,1
logs-row-0000281,log-0000281,log-0000281,user-00081,laptop,iOS,2.5.1,purchase,908,4111,11197,1800021075,1800021983,1
logs-row-0000282,log-0000282,log-0000282,user-00082,desktop,iOS,2.5.0,login_failed,45,4142,11234,1800021150,1800021195,0
logs-row-0000283,log-0000283,log-0000283,user-00083,tablet,iOS,2.4.1,view,942,4173,11271,1800021225,1800022167,1
logs-row-0000284,log-0000284,log-0000284,user-00084,phone,iOS,2.4.0,logout,67,4204,11308,1800021300,1800021367,1
logs-row-0000285,log-0000285,log-0000285,user-00085,laptop,iOS,2.5.1,login,84,4235,11345,1800021375,1800021459,1
logs-row-0000286,log-0000286,log-0000286,user-00086,desktop,iOS,2.5.0,purchase,99,4266,11382,1800021450,1800021549,1
logs-row-0000287,log-0000287,log-0000287,user-00087,tablet,iOS,2.4.1,login_failed,45,4297,11419,1800021525,1800021570,0
logs-row-0000288,log-0000288,log-0000288,user-00088,phone,iOS,2.4.0,view,137,4328,11456,1800021600,1800021737,1
logs-row-0000289,log-0000289,log-0000289,user-00089,laptop,iOS,2.5.1,logout,157,4359,11493,1800021675,1800021832,1
logs-row-0000290,log-0000290,log-0000290,user-00090,desktop,iOS,2.5.0,login,180,4390,11530,1800021750,1800021930,1
logs-row-0000291,log-0000291,log-0000291,user-00091,tablet,iOS,2.4.1,purchase,200,4421,11567,1800021825,1800022025,1
logs-row-0000292,log-0000292,log-0000292,user-00092,phone,iOS,2.4.0,login_failed,45,4452,11604,1800021900,1800021945,0
logs-row-0000293,log-0000293,log-0000293,user-00093,laptop,iOS,2.5.1,view,239,4483,11641,1800021975,1800022214,1
logs-row-0000294,log-0000294,log-0000294,user-00094,desktop,iOS,2.5.0,logout,256,4514,11678,1800022050,1800022306,1
logs-row-0000295,log-0000295,log-0000295,user-00095,tablet,iOS,2.4.1,login,275,4545,11715,1800022125,1800022400,1
logs-row-0000296,log-0000296,log-0000296,user-00096,phone,iOS,2.4.0,purchase,293,4576,11752,1800022200,1800022493,1
logs-row-0000297,log-0000297,log-0000297,user-00097,laptop,iOS,2.5.1,login_failed,45,4607,11789,1800022275,1800022320,0
logs-row-0000298,log-0000298,log-0000298,user-00098,desktop,iOS,2.5.0,view,328,4638,11826,1800022350,1800022678,1
logs-row-0000299,log-0000299,log-0000299,user-00099,tablet,iOS,2.4.1,logout,350,4669,11863,1800022425,1800022775,1
logs-row-0000300,log-0000300,log-0000300,user-00100,phone,iOS,2.4.0,login,370,4700,11900,1800022500,1800022870,1
logs-row-0000301,log-0000301,log-0000301,user-00101,laptop,iOS,2.5.1,purchase,386,4731,11937,1800022575,1800022961,1
logs-row-0000302,log-0000302,log-0000302,user-00102,desktop,iOS,2.5.0,login_failed,45,4762,11974,1800022650,1800022695,0
logs-row-0000303,log-0000303,log-0000303,user-00103,tablet,iOS,2.4.1,view,427,4793,12011,1800022725,1800023152,1
logs-row-0000304,log-0000304,log-0000304,user-00104,phone,iOS,2.4.0,logout,444,4824,12048,1800022800,1800023244,1
logs-row-0000305,log-0000305,log-0000305,user-00105,laptop,iOS,2.5.1,login,464,4855,12085,1800022875,1800023339,1
logs-row-0000306,log-0000306,log-0000306,user-00106,desktop,iOS,2.5.0,purchase,481,4886,12122,1800022950,1800023431,1
logs-row-0000307,log-0000307,log-0000307,user-00107,tablet,iOS,2.4.1,login_failed,45,4917,12159,1800023025,1800023070,0
logs-row-0000308,log-0000308,log-0000308,user-00108,phone,iOS,2.4.0,view,520,4948,12196,1800023100,1800023620,1
logs-row-0000309,log-0000309,log-0000309,user-00109,laptop,iOS,2.5.1,logout,536,4979,12233,1800023175,1800023711,1
logs-row-0000310,log-0000310,log-0000310,user-00110,desktop,iOS,2.5.0,login,562,5010,12270,1800023250,1800023812,1
logs-row-0000311,log-0000311,log-0000311,user-00111,tablet,iOS,2.4.1,purchase,577,5041,12307,1800023325,1800023902,1
logs-row-0000312,log-0000312,log-0000312,user-00112,phone,iOS,2.4.0,login_failed,45,5072,12344,1800023400,1800023445,0
logs-row-0000313,log-0000313,log-0000313,user-00113,laptop,iOS,2.5.1,view,615,5103,12381,1800023475,1800024090,1
logs-row-0000314,log-0000314,log-0000314,user-00114,desktop,iOS,2.5.0,logout,636,5134,12418,1800023550,1800024186,1
logs-row-0000315,log-0000315,log-0000315,user-00115,tablet,iOS,2.4.1,login,654,5165,12455,1800023625,1800024279,1
logs-row-0000316,log-0000316,log-0000316,user-00116,phone,iOS,2.4.0,purchase,670,5196,12492,1800023700,1800024370,1
logs-row-0000317,log-0000317,log-0000317,user-00117,laptop,iOS,2.5.1,login_failed,45,5227,12529,1800023775,1800023820,0
logs-row-0000318,log-0000318,log-0000318,user-00118,desktop,iOS,2.5.0,view,709,5258,12566,1800023850,1800024559,1
logs-row-0000319,log-0000319,log-0000319,user-00119,tablet,iOS,2.4.1,logout,733,5289,12603,1800023925,1800024658,1
logs-row-0000320,log-0000320,log-0000320,user-00120,phone,iOS,2.4.0,login,748,5320,12640,1800024000,1800024748,1
logs-row-0000321,log-0000321,log-0000321,user-00121,laptop,iOS,2.5.1,purchase,770,5351,12677,1800024075,1800024845,1
logs-row-0000322,log-0000322,log-0000322,user-00122,desktop,iOS,2.5.0,login_failed,45,5382,12714,1800024150,1800024195,0
logs-row-0000323,log-0000323,log-0000323,user-00123,tablet,iOS,2.4.1,view,806,413,12751,1800024225,1800025031,1
logs-row-0000324,log-0000324,log-0000324,user-00124,phone,iOS,2.4.0,logout,825,444,12788,1800024300,1800025125,1
logs-row-0000325,log-0000325,log-0000325,user-00125,laptop,iOS,2.5.1,login,841,475,825,1800024375,1800025216,1
logs-row-0000326,log-0000326,log-0000326,user-00126,desktop,iOS,2.5.0,purchase,860,506,862,1800024450,1800025310,1
logs-row-0000327,log-0000327,log-0000327,user-00127,tablet,iOS,2.4.1,login_failed,45,537,899,1800024525,1800024570,0
logs-row-0000328,log-0000328,log-0000328,user-00128,phone,iOS,2.4.0,view,898,568,936,1800024600,1800025498,1
logs-row-0000329,log-0000329,log-0000329,user-00129,laptop,iOS,2.5.1,logout,916,599,973,1800024675,1800025591,1
logs-row-0000330,log-0000330,log-0000330,user-00130,desktop,iOS,2.5.0,login,941,630,1010,1800024750,1800025691,1
logs-row-0000331,log-0000331,log-0000331,user-00131,tablet,iOS,2.4.1,purchase,955,661,1047,1800024825,1800025780,1
logs-row-0000332,log-0000332,log-0000332,user-00132,phone,iOS,2.4.0,login_failed,14,692,1084,1800024900,1800024914,0
logs-row-0000333,log-0000333,log-0000333,user-00133,laptop,iOS,2.5.1,view,96,723,1121,1800024975,1800025071,1
logs-row-0000334,log-0000334,log-0000334,user-00134,desktop,iOS,2.5.0,logout,116,754,1158,1800025050,1800025166,1
logs-row-0000335,log-0000335,log-0000335,user-00135,tablet,iOS,2.4.1,login,133,785,1195,1800025125,1800025258,1
logs-row-0000336,log-0000336,log-0000336,user-00136,phone,iOS,2.4.0,purchase,149,816,1232,1800025200,1800025349,1
logs-row-0000337,log-0000337,log-0000337,user-00137,laptop,iOS,2.5.1,login_failed,45,847,1269,1800025275,1800025320,0
logs-row-0000338,log-0000338,log-0000338,user-00138,desktop,iOS,2.5.0,view,187,878,1306,1800025350,1800025537,1
logs-row-0000339,log-0000339,log-0000339,user-00139,tablet,iOS,2.4.1,logout,211,909,1343,1800025425,1800025636,1
logs-row-0000340,log-0000340,log-0000340,user-00140,phone,iOS,2.4.0,login,229,940,1380,1800025500,1800025729,1
logs-row-0000341,log-0000341,log-0000341,user-00141,laptop,iOS,2.5.1,purchase,247,971,1417,1800025575,1800025822,1
logs-row-0000342,log-0000342,log-0000342,user-00142,desktop,iOS,2.5.0,login_failed,45,1002,1454,1800025650,1800025695,0
logs-row-0000343,log-0000343,log-0000343,user-00143,tablet,iOS,2.4.1,view,287,1033,1491,1800025725,1800026012,1
logs-row-0000344,log-0000344,log-0000344,user-00144,phone,iOS,2.4.0,logout,303,1064,1528,1800025800,1800026103,1
logs-row-0000345,log-0000345,log-0000345,user-00145,laptop,iOS,2.5.1,login,324,1095,1565,1800025875,1800026199,1
logs-row-0000346,log-0000346,log-0000346,user-00146,desktop,iOS,2.5.0,purchase,339,1126,1602,1800025950,1800026289,1
logs-row-0000347,log-0000347,log-0000347,user-00147,tablet,iOS,2.4.1,login_failed,45,1157,1639,1800026025,1800026070,0
logs-row-0000348,log-0000348,log-0000348,user-00148,phone,iOS,2.4.0,view,381,1188,1676,1800026100,1800026481,1
logs-row-0000349,log-0000349,log-0000349,user-00149,laptop,iOS,2.5.1,logout,398,1219,1713,1800026175,1800026573,1
logs-row-0000350,log-0000350,log-0000350,user-00150,desktop,iOS,2.5.0,login,421,1250,1750,1800026250,1800026671,1
logs-row-0000351,log-0000351,log-0000351,user-00151,tablet,iOS,2.4.1,purchase,437,1281,1787,1800026325,1800026762,1
logs-row-0000352,log-0000352,log-0000352,user-00152,phone,iOS,2.4.0,login_failed,45,1312,1824,1800026400,1800026445,0
logs-row-0000353,log-0000353,log-0000353,user-00153,laptop,iOS,2.5.1,view,472,1343,1861,1800026475,1800026947,1
logs-row-0000354,log-0000354,log-0000354,user-00154,desktop,iOS,2.5.0,logout,495,1374,1898,1800026550,1800027045,1
logs-row-0000355,log-0000355,log-0000355,user-00155,tablet,iOS,2.4.1,login,517,1405,1935,1800026625,1800027142,1
logs-row-0000356,log-0000356,log-0000356,user-00156,phone,iOS,2.4.0,purchase,536,1436,1972,1800026700,1800027236,1
logs-row-0000357,log-0000357,log-0000357,user-00157,laptop,iOS,2.5.1,login_failed,45,1467,2009,1800026775,1800026820,0
logs-row-0000358,log-0000358,log-0000358,user-00158,desktop,iOS,2.5.0,view,573,1498,2046,1800026850,1800027423,1
logs-row-0000359,log-0000359,log-0000359,user-00159,tablet,iOS,2.4.1,logout,591,1529,2083,1800026925,1800027516,1
logs-row-0000360,log-0000360,log-0000360,user-00160,phone,iOS,2.4.0,login,612,1560,2120,1800027000,1800027612,1
logs-row-0000361,log-0000361,log-0000361,user-00161,laptop,iOS,2.5.1,purchase,629,1591,2157,1800027075,1800027704,1
logs-row-0000362,log-0000362,log-0000362,user-00162,desktop,iOS,2.5.0,login_failed,45,1622,2194,1800027150,1800027195,0
logs-row-0000363,log-0000363,log-0000363,user-00163,tablet,iOS,2.4.1,view,669,1653,2231,1800027225,1800027894,1
logs-row-0000364,log-0000364,log-0000364,user-00164,phone,iOS,2.4.0,logout,683,1684,2268,1800027300,1800027983,1
logs-row-0000365,log-0000365,log-0000365,user-00165,laptop,iOS,2.5.1,login,704,1715,2305,1800027375,1800028079,1
logs-row-0000366,log-0000366,log-0000366,user-00166,desktop,iOS,2.5.0,purchase,726,1746,2342,1800027450,1800028176,1
logs-row-0000367,log-0000367,log-0000367,user-00167,tablet,iOS,2.4.1,login_failed,45,1777,2379,1800027525,1800027570,0
logs-row-0000368,log-0000368,log-0000368,user-00168,phone,iOS,2.4.0,view,761,1808,2416,1800027600,1800028361,1
logs-row-0000369,log-0000369,log-0000369,user-00169,laptop,iOS,2.5.1,logout,783,1839,2453,1800027675,1800028458,1
logs-row-0000370,log-0000370,log-0000370,user-00170,desktop,iOS,2.5.0,login,795,1870,2490,1800027750,1800028545,1
logs-row-0000371,log-0000371,log-0000371,user-00171,tablet,iOS,2.4.1,purchase,820,1901,2527,1800027825,1800028645,1
logs-row-0000372,log-0000372,log-0000372,user-00172,phone,iOS,2.4.0,login_failed,45,1932,2564,1800027900,1800027945,0
logs-row-0000373,log-0000373,log-0000373,user-00173,laptop,iOS,2.5.1,view,853,1963,2601,1800027975,1800028828,1
logs-row-0000374,log-0000374,log-0000374,user-00174,desktop,iOS,2.5.0,logout,873,1994,2638,1800028050,1800028923,1
logs-row-0000375,log-0000375,log-0000375,user-00175,tablet,iOS,2.4.1,login,895,2025,2675,1800028125,1800029020,1
logs-row-0000376,log-0000376,log-0000376,user-00176,phone,iOS,2.4.0,purchase,912,2056,2712,1800028200,1800029112,1
logs-row-0000377,log-0000377,log-0000377,user-00177,laptop,iOS,2.5.1,login_failed,45,2087,2749,1800028275,1800028320,0
logs-row-0000378,log-0000378,log-0000378,user-00178,desktop,iOS,2.5.0,view,949,2118,2786,1800028350,1800029299,1
logs-row-0000379,log-0000379,log-0000379,user-00179,tablet,iOS,2.4.1,logout,68,2149,2823,1800028425,1800028493,1
logs-row-0000380,log-0000380,log-0000380,user-00180,phone,iOS,2.4.0,login,90,2180,2860,1800028500,1800028590,1
logs-row-0000381,log-0000381,log-0000381,user-00181,laptop,iOS,2.5.1,purchase,108,2211,2897,1800028575,1800028683,1
logs-row-0000382,log-0000382,log-0000382,user-00182,desktop,iOS,2.5.0,login_failed,45,2242,2934,1800028650,1800028695,0
logs-row-0000383,log-0000383,log-0000383,user-00183,tablet,iOS,2.4.1,view,143,2273,2971,1800028725,1800028868,1
logs-row-0000384,log-0000384,log-0000384,user-00184,phone,iOS,2.4.0,logout,167,2304,3008,1800028800,1800028967,1
logs-row-0000385,log-0000385,log-0000385,user-00185,laptop,iOS,2.5.1,login,185,2335,3045,1800028875,1800029060,1
logs-row-0000386,log-0000386,log-0000386,user-00186,desktop,iOS,2.5.0,purchase,201,2366,3082,1800028950,1800029151,1
logs-row-0000387,log-0000387,log-0000387,user-00187,tablet,iOS,2.4.1,login_failed,45,2397,3119,1800029025,1800029070,0
logs-row-0000388,log-0000388,log-0000388,user-00188,phone,iOS,2.4.0,view,244,2428,3156,1800029100,1800029344,1
logs-row-0000389,log-0000389,log-0000389,user-00189,laptop,iOS,2.5.1,logout,260,2459,3193,1800029175,1800029435,1
logs-row-0000390,log-0000390,log-0000390,user-00190,desktop,iOS,2.5.0,login,282,2490,3230,1800029250,1800029532,1
